5,5,0.01,500,30.08641780667056,3.304200993214547,24.421304109908903,9.778742965713533,18.473188307531387
5,5,0.01,1000,35.685196935225825,5.398103799282515,16.94737721013276,8.60638943401269,14.922721535166243
5,5,0.01,1500,41.3601139728962,4.830738191831881,11.611732366432568,9.66512826761214,15.9982736274516
5,5,0.001,500,50.09384345555685,2.7253047943786917,14.679866031994166,7.973244010682866,22.71615945767
5,5,0.001,1000,58.10867066123527,5.170728503620451,18.629079211965866,8.380471735899937,38.82305392594368
5,5,0.001,1500,33.19877585963152,3.7312949351746503,14.90067843606192,10.243431096934192,26.55568155564734
5,5,0.0001,500,37.053520383416995,4.248728294611776,15.572210514714167,27.77082395010526,133.30093836306935
5,5,0.0001,1000,41.889273284752264,6.615465382385468,25.629005397218776,36.99047638818883,28.418286348806493
5,5,0.0001,1500,40.13010312234964,4.4960173121756375,16.046663449490858,19.023491600774783,90.80415136632651
5,10,0.01,500,20.478432861075817,6.83485508224272,12.585575462224933,13.37664683097392,19.053727973031876
5,10,0.01,1000,17.968282491757986,3.989049209653414,19.224386778295568,10.31349048827604,17.478760163770993
5,10,0.01,1500,31.80197022235521,4.794335828116804,13.812919745929799,9.276072181786436,18.03788553830087
5,10,0.001,500,37.85323237560932,3.592865574756811,18.667475745395315,9.74067267354839,34.2898770684436
5,10,0.001,1000,40.595341079541456,4.500515074935501,17.367815485700625,10.658785327244484,29.372866040669965
5,10,0.001,1500,34.42074122781495,3.7875425250961356,23.110652471705514,8.891606481629083,21.42726606958221
5,10,0.0001,500,28.841409559180352,5.933178360070341,13.353360775181466,20.668788400684065,17.92170103856227
5,10,0.0001,1000,36.30453061070777,4.965483473399784,22.38752729785228,21.39430072824431,69.16835851320745
5,10,0.0001,1500,38.41644461695431,3.903403579968027,15.818534533471347,12.735286897527207,20.811881904817035
5,15,0.01,500,29.675979405854918,3.459747465427661,16.195837012651804,11.861332958357732,20.917480601640285
5,15,0.01,1000,19.42615011069109,3.6195536196235003,12.253517509384404,10.946327249077635,15.411378703599812
5,15,0.01,1500,32.64977381931518,3.4804723669551194,13.913733374303082,8.998575655675435,15.953984590807698
5,15,0.001,500,33.9439906848333,7.702438868112017,15.639533002475954,10.870319474712272,17.547704302069867
5,15,0.001,1000,47.24305571132943,4.062298631280116,17.814198135797817,14.641032014921795,16.97944078317849
5,15,0.001,1500,21.29501187176448,5.3395384316756225,23.953343606791528,11.408225633214805,23.956639330393124
5,15,0.0001,500,40.66082252601247,3.2425201250981495,22.709804194832905,15.345081973245708,33.46275697992738
5,15,0.0001,1000,29.93989777894398,5.577304918216145,19.125071301175687,13.312379518338048,51.13680880488896
5,15,0.0001,1500,26.474886330684154,5.27439606176828,12.16479517480364,12.954263729851615,30.699717501191845
10,5,0.01,500,25.77519096852051,4.513914783918381,16.413799877098587,8.9818852112253,18.325572944216564
10,5,0.01,1000,37.72597342597517,3.024082113744738,12.52947569424299,7.707447723490759,20.750026645172234
10,5,0.01,1500,20.020242167607154,3.4600186265537025,11.442744244808631,8.777419503586179,17.429071534047
10,5,0.001,500,37.03541318567579,3.423362439705089,13.522514743046113,9.012498870165203,44.5025218595412
10,5,0.001,1000,29.095257798251197,2.937295467858278,14.27575416634653,9.002522370685032,23.93455224650218
10,5,0.001,1500,20.578925111193623,3.124495386703389,13.595785575139624,10.768008765736287,24.545919702348858
10,5,0.0001,500,34.462656472648355,3.7418451882256747,16.910780367605675,14.999271519609682,49.19791489404863
10,5,0.0001,1000,31.57470949056796,3.5686240383613117,12.940431665268463,146.83726356760184,43.040374299573095
10,5,0.0001,1500,22.95830463159858,4.684539856078898,20.259884037015713,48.2198202933905,66.08590711334932
10,10,0.01,500,26.12421998897107,3.6377032531937132,15.108585592050312,11.052862223248393,19.69667302700573
10,10,0.01,1000,20.594505736599203,4.175878563745585,15.887813817374715,10.152969817577823,16.610134781572405
10,10,0.01,1500,22.36425791259029,3.8090595049414455,18.288052231138252,9.888671917956255,17.46275929203725
10,10,0.001,500,28.227567461561716,3.341578090071013,12.018775824483702,10.08460271318538,20.83945940996714
10,10,0.001,1000,47.021940679440114,2.900330065570605,12.898948181804466,10.861542722376717,25.17022171485597
