01/01/1949,112.0
01/02/1949,118.0
01/03/1949,132.0
01/04/1949,129.0
01/05/1949,121.0
01/06/1949,135.0
01/07/1949,148.0
01/08/1949,148.0
01/09/1949,136.0
01/10/1949,119.0
01/11/1949,104.0
01/12/1949,118.0
01/01/1950,115.0
01/02/1950,126.0
01/03/1950,141.0
01/04/1950,135.0
01/05/1950,125.0
01/06/1950,149.0
01/07/1950,170.0
01/08/1950,170.0
01/09/1950,158.0
01/10/1950,133.0
01/11/1950,114.0
01/12/1950,140.0
01/01/1951,145.0
01/02/1951,150.0
01/03/1951,178.0
01/04/1951,163.0
01/05/1951,172.0
01/06/1951,178.0
01/07/1951,199.0
01/08/1951,199.0
01/09/1951,184.0
01/10/1951,162.0
01/11/1951,146.0
01/12/1951,166.0
01/01/1952,171.0
01/02/1952,180.0
01/03/1952,193.0
01/04/1952,181.0
01/05/1952,183.0
01/06/1952,218.0
01/07/1952,230.0
01/08/1952,242.0
01/09/1952,209.0
01/10/1952,191.0
01/11/1952,172.0
01/12/1952,194.0
01/01/1953,196.0
01/02/1953,196.0
01/03/1953,236.0
01/04/1953,235.0
01/05/1953,229.0
01/06/1953,243.0
01/07/1953,264.0
01/08/1953,272.0
01/09/1953,237.0
01/10/1953,211.0
01/11/1953,180.0
01/12/1953,201.0
01/01/1954,204.0
01/02/1954,188.0
01/03/1954,235.0
01/04/1954,227.0
01/05/1954,234.0
01/06/1954,264.0
01/07/1954,302.0
01/08/1954,293.0
01/09/1954,259.0
01/10/1954,229.0
01/11/1954,203.0
01/12/1954,229.0
01/01/1955,242.0
01/02/1955,233.0
01/03/1955,267.0
01/04/1955,269.0
01/05/1955,270.0
01/06/1955,315.0
01/07/1955,364.0
01/08/1955,347.0
01/09/1955,312.0
01/10/1955,274.0
01/11/1955,237.0
01/12/1955,278.0
01/01/1956,284.0
01/02/1956,277.0
01/03/1956,317.0
01/04/1956,313.0
01/05/1956,318.0
01/06/1956,374.0
01/07/1956,413.0
01/08/1956,405.0
01/09/1956,355.0
01/10/1956,306.0
01/11/1956,271.0
01/12/1956,306.0
01/01/1957,315.0
01/02/1957,301.0
01/03/1957,356.0
01/04/1957,348.0
01/05/1957,355.0
01/06/1957,422.0
01/07/1957,465.0
01/08/1957,467.0
01/09/1957,404.0
01/10/1957,347.0
01/11/1957,305.0
01/12/1957,336.0
01/01/1958,340.0
01/02/1958,318.0
01/03/1958,362.0
01/04/1958,348.0
01/05/1958,363.0
01/06/1958,435.0
01/07/1958,491.0
01/08/1958,505.0
01/09/1958,404.0
01/10/1958,359.0
01/11/1958,310.0
01/12/1958,337.0
01/01/1959,360.0
01/02/1959,342.0
01/03/1959,406.0
01/04/1959,396.0
01/05/1959,420.0
01/06/1959,472.0
01/07/1959,548.0
01/08/1959,559.0
01/09/1959,463.0
01/10/1959,407.0
01/11/1959,362.0
01/12/1959,405.0
01/01/1960,417.0
01/02/1960,391.0
01/03/1960,419.0
01/04/1960,461.0
01/05/1960,472.0
01/06/1960,535.0
01/07/1960,622.0
01/08/1960,606.0
01/09/1960,508.0
01/10/1960,461.0
01/11/1960,390.0
01/12/1960,432.0
