01/04/2017,2362.719970703125
02/04/2017,2362.719970703125
03/04/2017,2358.840087890625
04/04/2017,2360.159912109375
05/04/2017,2352.949951171875
06/04/2017,2357.489990234375
07/04/2017,2355.5400390625
08/04/2017,2355.5400390625
09/04/2017,2355.5400390625
10/04/2017,2357.159912109375
11/04/2017,2353.780029296875
12/04/2017,2344.929931640625
13/04/2017,2328.949951171875
14/04/2017,2328.949951171875
15/04/2017,2328.949951171875
16/04/2017,2328.949951171875
17/04/2017,2349.010009765625
18/04/2017,2342.18994140625
19/04/2017,2338.169921875
20/04/2017,2355.840087890625
21/04/2017,2348.68994140625
22/04/2017,2348.68994140625
23/04/2017,2348.68994140625
24/04/2017,2374.14990234375
25/04/2017,2388.610107421875
26/04/2017,2387.449951171875
27/04/2017,2388.77001953125
28/04/2017,2384.199951171875
29/04/2017,2384.199951171875
30/04/2017,2384.199951171875
01/05/2017,2388.330078125
02/05/2017,2391.169921875
03/05/2017,2388.1298828125
04/05/2017,2389.52001953125
05/05/2017,2399.2900390625
06/05/2017,2399.2900390625
07/05/2017,2399.2900390625
08/05/2017,2399.3798828125
09/05/2017,2396.919921875
10/05/2017,2399.6298828125
11/05/2017,2394.43994140625
12/05/2017,2390.89990234375
13/05/2017,2390.89990234375
14/05/2017,2390.89990234375
15/05/2017,2402.320068359375
16/05/2017,2400.669921875
17/05/2017,2357.030029296875
18/05/2017,2365.719970703125
19/05/2017,2381.72998046875
20/05/2017,2381.72998046875
21/05/2017,2381.72998046875
22/05/2017,2394.02001953125
23/05/2017,2398.419921875
24/05/2017,2404.389892578125
25/05/2017,2415.070068359375
26/05/2017,2415.820068359375
27/05/2017,2415.820068359375
28/05/2017,2415.820068359375
29/05/2017,2415.820068359375
30/05/2017,2412.909912109375
31/05/2017,2411.800048828125
01/06/2017,2430.06005859375
02/06/2017,2439.070068359375
03/06/2017,2439.070068359375
04/06/2017,2439.070068359375
05/06/2017,2436.10009765625
06/06/2017,2429.330078125
07/06/2017,2433.139892578125
08/06/2017,2433.7900390625
09/06/2017,2431.77001953125
10/06/2017,2431.77001953125
11/06/2017,2431.77001953125
12/06/2017,2429.389892578125
13/06/2017,2440.35009765625
14/06/2017,2437.919921875
15/06/2017,2432.4599609375
16/06/2017,2433.14990234375
17/06/2017,2433.14990234375
18/06/2017,2433.14990234375
19/06/2017,2453.4599609375
20/06/2017,2437.030029296875
21/06/2017,2435.610107421875
22/06/2017,2434.5
23/06/2017,2438.300048828125
24/06/2017,2438.300048828125
