1/1/1985,72.5052
1/2/1985,70.672
1/3/1985,62.4502
1/4/1985,57.4714
1/5/1985,55.3151
1/6/1985,58.0904
1/7/1985,62.6202
1/8/1985,63.2485
1/9/1985,60.5846
1/10/1985,56.3154
1/11/1985,58.0005
1/12/1985,68.7145
1/1/1986,73.3057
1/2/1986,67.9869
1/3/1986,62.2221
1/4/1986,57.0329
1/5/1986,55.8137
1/6/1986,59.9005
1/7/1986,65.7655
1/8/1986,64.4816
1/9/1986,61.0005
1/10/1986,57.5322
1/11/1986,59.3417
1/12/1986,68.1354
1/1/1987,73.8152
1/2/1987,70.062
1/3/1987,65.61
1/4/1987,60.1586
1/5/1987,58.8734
1/6/1987,63.8918
1/7/1987,68.8694
1/8/1987,70.0669
1/9/1987,64.1151
1/10/1987,60.3789
1/11/1987,62.4643
1/12/1987,70.5777
1/1/1988,79.8703
1/2/1988,76.1622
1/3/1988,70.2928
1/4/1988,63.2384
1/5/1988,61.4065
1/6/1988,67.1097
1/7/1988,72.9816
1/8/1988,75.7655
1/9/1988,67.5152
1/10/1988,63.2832
1/11/1988,65.1078
1/12/1988,73.8631
1/1/1989,77.9188
1/2/1989,76.6822
1/3/1989,73.3523
1/4/1989,65.1081
1/5/1989,63.6892
1/6/1989,68.4722
1/7/1989,74.0301
1/8/1989,75.0448
1/9/1989,69.3053
1/10/1989,65.8735
1/11/1989,69.0706
1/12/1989,84.1949
1/1/1990,84.3598
1/2/1990,77.1726
1/3/1990,73.1964
1/4/1990,67.2781
1/5/1990,65.8218
1/6/1990,71.4654
1/7/1990,76.614
1/8/1990,77.1052
1/9/1990,73.061
1/10/1990,67.4365
1/11/1990,68.5665
1/12/1990,77.6839
1/1/1991,86.0214
1/2/1991,77.5573
1/3/1991,73.365
1/4/1991,67.15
1/5/1991,68.8162
1/6/1991,74.8448
1/7/1991,80.0928
1/8/1991,79.1606
1/9/1991,73.5743
1/10/1991,68.7538
1/11/1991,72.5166
1/12/1991,79.4894
1/1/1992,85.2855
1/2/1992,80.1643
1/3/1992,74.5275
1/4/1992,69.6441
1/5/1992,67.1784
1/6/1992,71.2078
1/7/1992,77.5081
1/8/1992,76.5374
1/9/1992,72.3541
1/10/1992,69.0286
1/11/1992,73.4992
1/12/1992,84.5159
1/1/1993,87.9464
1/2/1993,84.5561
1/3/1993,79.4747
1/4/1993,71.0578
1/5/1993,67.6762
1/6/1993,74.3297
1/7/1993,82.1048
1/8/1993,82.0605
1/9/1993,74.6031
1/10/1993,69.681
1/11/1993,74.4292
